overall,reviewText
5.0,they were a gift and they were just right
5.0,"Love them!! great quality, but i ordered the wrong size."
1.0,too small. sent back.
5.0,I love these vans! I cant stop wearing them. 10/10 reccomend.
4.0,gift
4.0,"They take a long time to get comfortable. I had blisters the first couple of times I wore them, but they are worn in now, and pretty comfortable. I will say that they have absolutely no traction on the bottom, as I almost slipped on the wet pavement a couple of times while wearing these."
5.0,"perfect size, fit and color"
5.0,"daughter loved them, correct size, color, fit"
5.0,Love
5.0,"Just right, as always."
2.0,Ordered my size and to small
5.0,"These are fantastic looking, classic Vans. I ordered the grey/black checkerboard for my 10-year-old and he loves them.

He wears a 6 in Adidas shoes but he needed a 6.5 in these (and may even have been able to get away with a 7.) Size up at least half a size."
5.0,i have had a few of these.  always good
5.0,Great shoes I have worn these for 30 years
5.0,Just regular Vans. Ordered the wrong size so I had to return but all good.
5.0,Like the shoes
5.0,handsome shoes!
5.0,Great shoes!
5.0,"Love these shoes. The fabric is black denim so they're more interesting than solid black. And Im not a white sole girl, so the tan rubber sole looks better on me and goes with more of my clothes."
5.0,"Perfect fit, received when expected"
5.0,"Well made, fun shoes! These are very comfy and fit true to size. I wear a 12 and, without socks these are a tad big. With a pair of socks  perfect fit! I owned a pair of these (black/white checker pattern) for many years and they held up well. I look forward to getting a lot of use from this pair as well!"
5.0,Excellent product. I have no complaints about the seller.
5.0,Fit and look good
5.0,Fits great would cant go wrong with vans.
1.0,"Worn out wasily, just get converse. "
5.0,Nice shoes...wrong color!
4.0,"Appeared to be good quality. Shoes seemed too small for the size that was ordered,  Had to return."
5.0,Brought these for my son for christmas. He loves these shoes so much that he wants the same shoes every year. I believe this is his 5 pair.
4.0,"great, trendy shoes. very satisfied."
5.0,"Fits great, looks great.
P.S. they're dusty in the pictures, they didn't come like this."
5.0,Very nice shoe and seller. Happy with purchase.
5.0,PERFECT!!!
5.0,"Didn't think I'd be into slip-ons, but I love these! I wear them almost everyday. I did wear them everyday for a week while I was traveling, and no ill comforts. Definitely my go-to shoes."
5.0,"I wear these shoes almost everyday and they still look great. They are easy, durable, low profile, and the work great. I will totally be purchasing more pairs in the future."
5.0,White socks + beige pants and you're keepin it 100 if you're 17-30yr
5.0,"Delivered on time, great price. Fit perfect"
4.0,Vans are exactly as described. The same as the ones you buy in stores. Fit and look great!
4.0,"Somewhat hard to get foot into the shoe, even when using a thin sock, as the shoe does not have much stretch on the sides. Shoe fits okay once foot is in shoe, and I wear them all the time."
5.0,Best shoes EVER!! Super comfy and look great!
5.0,My fiance loved it
2.0,"Don't know what happened, I ordered 10.5 I got 11.5? I returned and ordered again, hopefully, this time they'll be the right size."
5.0,Very happy with the shoes.....
2.0,"I've purchased these shoes before with good success, they lasted about a year before there was very visible wear and tear. However I purchased a recent pair back in Sept (2017), that December the fabric started to tear around the elastic on the left side of the right shoe.

I contacted the seller (Gbrandshop) about a warranty/refund but they sent me to Vans for that. Vans shut the case down outright, stating they only warranty shoes bought through their authorized resellers, I was asked to handle it through the Amazon shop. Back to Gbrandshop, they never responded to another email after the initial finger point.

I contacted Amazon and got the refund handled through their A-Z policy, Amazon is the clear winner in customer service here. Disappointed with Vans' customer service on this, the quality of their shoes (hopefully it was just a bad run), and especially the customer service of Gbrandshop"
2.0,"Fit is too small in the width. I feel I have to wear very thin socks. I feel because they try to make this shoe Unisex, it will be uncomfortable for men, and I do not even have very wide feet."
5.0,fits.  correct standard sizing.
4.0,"I was surprised that these fit a bit snug. My normal shoe size is 8.5, but with slip ons or boots, I'm almost always an 8 or sometimes even 7.5. I ordered 8.5 thinking I was probably going to large, but as it turns out, I could probably have used a 9.

Other than that, they are exactly what I expected them to be, and have the classic Vans look I wanted."
5.0,Great shoe. Super popular.
5.0,"Nice color, fits as I expected (fits small). Quite comfortable."
5.0,Thanks! Everything was perfect.
5.0,My son loves these. His go to pair for sure.
1.0,"I've warn a lot of vans in my time, but these were way too small. Returned, but had to pay for shipping so I got almost half of what I paid. Sucks. Just go to your local vans store to avoid the hassle."
5.0,Excelente
5.0,Awesome shoes.
5.0,Love them
5.0,Exactly what my girlfriend was looking for and they fit perfectly.
4.0,"These shoes were just as I remembered from the 80s. However, they do run fairly narrow, and didn't fit my son. If you have wide feet, try a larger size or maybe steer clear."
5.0,"better price than directly from the company, love my vans!"
5.0,LOVE. I wear them all the time!
5.0,Great shoes! I like the grey color. Comfortable!
5.0,These are amazing.
3.0,order a size over your original fit
5.0,I got these for my boyfriend as an early Christmas  present. They fit him perfectly and they're so stylish. Thank you! ^~^
5.0,Very  nice as expected! love them!
5.0,I needed new ones because my old ones got super dirty! I am a womens 6 & bought 4.5! Fits perfectly w/ socks!
5.0,Clean and comfortable! Shipping box was a little banged up but product was good.
2.0,"I bought a pair of these for my son in June, size 12, about 2 months ago I noticed the side of each shoe is separating from the sole, where the little toe is. So he got about 4 months of service from theme. I am buying 2 more pair direct from Vans so if the rip, I can send them back. I am also buying in a larger size.."
1.0,This is the smallest men's 9 on earth.
5.0,Perfecto!!!
5.0,Super comfortable durable shoe. I have worn them a couple of times a week for over a year and they still look great.
4.0,Vans have no arch support at all. Good grief.  Run out immediately and get something for that! Ouch!
5.0,Love these! Perfect!
4.0,Bought these as a gift and they wear them every day.
5.0,"They fit like a glove! Price was right, don't hesitate get em."
3.0,"My son really really likes Van's slip on shoes. He says they are comfortable and he wears them daily. The problem is he manages to put holes in them so I wonder is he just rough with shoes or is it the quality of the shoes? He always asks to replace them with the same exact style, just in a different color. He doesn't like wearing anything else. Maybe he just doesn't want to mess with laces? I have a love/hate relationship with these shoes, but I keep buying them otherwise my son will keep wearing the ragged looking ones with holes!"
3.0,Got same size as I already had one shoe is tight
4.0,Gotta love some vans. These fit as expected and are great for a quick trip to the store or a night on the town! At this price point i will be getting more of these :)
5.0,"Perfect fit I love them, don't even have to be broken in"
4.0,Loved it
5.0,"Comfortable, easy to wear. Versatile. Recommend."
4.0,"Great shoe, but too narrow and small for my foot. I am an 11 I think a 12 may have worked."
5.0,Fit is spot on. I feel like Im a 17 year old skate punk again. A++
5.0,Fit well
5.0,"I was worried at first about sizing and all that, since this is my first Vans purchase but I was relieved when they got here! I am usually in between a size 8.5 and 9 and I got a 9 and it's the perfect fit! Might want to get a little bigger if you plan on wearing them with socks, but I just wear the no show socks and they are perfect for that! I love the color white and would totally buy this again."
5.0,Classic vans.
5.0,So comfortable!!! My go to shoes for casual fun
3.0,"Left shoe was too small, right shoe was just right. Not sure if there is something wrong with my feet or not."
5.0,Awesome perfect fitting vans as always!!
3.0,These run small and Ive needed to stretch mine but otherwise fine.
3.0,Too small
5.0,Perfect in every way.
5.0,Great shoe they do the job needed of walking..
5.0,I love my Vans!! So comfortable and I love that they're all black.
4.0,"I love Vans! However, it seems to me that the sizes are slightly different depending on where they're made. Maybe I'm crazy but the size 7 Vans I have that were made in China fit great but the size 7 Vans I bought that were made in Vietnam are about a quarter of an inch smaller. So weird!  I took photos to compare."
5.0,"mine run just a bit too small, but just need to break them in (: i missed having clean white shoes. plus great price"
5.0,Amazon always has the right size and color that my kids want! Shoes are authentic Vans and they last my teens at least 6 months which is very good.
4.0,"They were delivered faster than i thought. They fit as expected  for a unisex slip on.
I would by them again."
5.0,Vans are the best and this pair is exactly what I expected. No different than any other pair of Vans.
5.0,those shoes are awesome.
5.0,Always a great look and a comfortable fit.
5.0,nice deal
4.0,"Nice design pattern, Comfortable. The best for teens."
5.0,This was on my son's birthday wish list.  Vans is his go-to shoe because of its consistent quality and appealing design.  The Black/Black is especially  nice (and practical).
4.0,Awesome shoe fit is incredible and comfort like only Vans can give.  Highly recomend
5.0,Love slip on Vans!!
5.0,"Love these shoes , came earlier than I expected very stylish . Only thing is is that I suggest to get one size up"
5.0,"Bought these great shoes for my son, who is a Freshman in high school.  He loves them.  They fit him perfectly, and have that great Vans retro look that takes me back to the 80's.  Good value, high quality shoes that we would purchase again."
5.0,"<div id=""video-block-R2OBVAQZDB1H0V"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/91HSxc1-hrS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81X%2BhG0IwGS.png"" class=""video-slate-img-url"">&nbsp;I love these shoes! Everyone has the black and white but I got mine in grey and black. They're comfortable and also slip on with ease. Fit is good!"
5.0,"I got this to slip on / off so I went a half size up and it fits very well. I love the look and the it's comfortable.

Takes a little getting used to as there is not much rubber between the ball of your foot and the cement. Excellent shoe for warm weather / low socks for a casual look."
5.0,These r awesome!  Really cute and really comfortable
5.0,"Looks great, fit fine for my size (11) as ordered. I usually insert gel inserts in my shoes, so once I did that it became snug, but they aren't broken in yet. Good buy for the price."
5.0,"Fits well, holding up well for my teenage daughter. Easy to clean and maintain that white glow!"
5.0,fav shoe
5.0,good looking.
1.0,"Super disappointed in the make of the shoe. The fabric tore two weeks after purchase. Now he can wear them at all. He said they tore when he was on his skateboard, but that is what they are geared for right??"
4.0,Looks exactly like the pictures. I love them 
5.0,Comfy and perfectly fit.
5.0,"Vans are cool, it makes me feel cool when I wear them."
5.0,Great shoes for work.
5.0,Love these sneakers. Not my first pair and won't be my last.
4.0,Love the shoes but they seem a little small.
5.0,Great shoes. Son's feet grew more then I thought they did so we have to send them back.
5.0,"Awesome, love them"
4.0,He loved them!
5.0,Great
5.0,I get compliments on these ALL the time. Love them.
5.0,Love the shoe but size run differently than most other shoes so we had to return and re order
5.0,"Super comfortable and very stylish. It's been a long time since I bought a pair of VANS and I've been eyeballing the black/charcoal checkered slip-ons for a while... wish I hadn't waited so long. My absolute favorite pair of shoes! A little stiff at first, which is normal for canvas, but broke in very quickly. My feet are wide at the front and narrow at the heel so I have trouble finding shoes that don't either squish my toes (potentially causing permanent nerve damage) or slide off my heels causing blisters and abrasions. The toe box of these shoes is wide enough to accomodate my wider front. They also have a padded heel which has molded to fit me perfectly: no more sliding off ---> no more blisters/abrasions = happy feet! I am extremely satisfied and happy with this purchase."
1.0,too small and too heavy
1.0,too small and too heavy
5.0,I love my white vans and was happy to find some on Amazon with Prime shipping. They are exactly as I expected. I referenced an old pair of vans I have for size and they fit perfectly. The shipping was quick and overall I am very satisfied with my purchase.
3.0,Fit a little snug for an 8. Look nice though
4.0,"I'm a 9.5 and my feet were sliding when I first put them on (without socks, smart idea). That tells me that Vans shoes are made narrow and long. They slightly hurt because of that, but they feel good with socks and will feel better once I wear them more often. Overall, loved them!!"
5.0,"Great shoe, and it arrived quickly!"
1.0,"Had a pair of vans for 5 years, decided to replace them with these, same style just a different design on the fabric or so I thought, these fit completely differently and always hurt my feet."
5.0,very sastified
5.0,Perfect and cheaper than the mall.
5.0,Love them Vans
2.0,"I usually wear a size 9, but these vans are so tight and snug I tried breaking them in but it was no use, they hurt every time I put them on."
4.0,These were ordered because the other shoes we ordered were to large.  However the other shoes got someone else in the family.  These shoes did take a very long time to arrive.
5.0,Good deal
5.0,"Super comfy. I wear these to work everyday! They are indeed true to size. At first, of course they're going to be ""too tight""! They're brand new shoes! You have to break them in! After a few days, they don't feel too bad and even better after a few months."
5.0,cool stuff
4.0,I was sent the wrong colorway but i kept em anyway. I would give a 5 star if wasn't for that mistake but otherwise these always been a great shoe
5.0,Nice shoes. My son really liked them.
5.0,Bought these so my young adult granddaughter and she just loves her white Vans.
5.0,Needs to break in at first but is then comfortable.  Matches my vintage Jeep.
4.0,"Good shoe, especially after it's broken it."
2.0,The size on these is a bit smaller than those found in brick and mortar stores.  The padding around the back-top of the shoes at the achilles is rotated down into the heel of the shoe rather than being stitched in the proper location.  the threads cause blisters on the top of my heels.
5.0,
5.0,"Very comfortable - but, I wish they had an arch. I can add one, no problem."
5.0,love the ease of a good slipon
4.0,"Gave me blisters at first, but now I love them and wear them all the time"
5.0,They're perfect and got here really quick!
5.0,LOVE LOVE LOVE these shoes!!! I'll be buying forever!
5.0,legit and fit as expected...
4.0,"My husbands last pair of vans just like this were a size 10, so I purchased the 10 however this shoe is about 1"" smaller than the other pair. He tried to wear them hoping they just needed to stretch but nope these are just too small. Shoe is great as descirbed, we will be ordering a larger size."
5.0,We buy these for an easy on/off shoe option for my kids.  This print looks great!
5.0,Nice fun shoe!
1.0,Inaccurate sizes
5.0,"Very pleased with my purchase. At first I received the wrong item but was able to contact seller and I received an immediate response and was able to ship the wrong ones back and receive the correct ones I order. I am very happy and will be ordering more in the future.

Thanks."
5.0,My girlfriend loved them
3.0,"Shoes were cute but Amazon updated my order from a size 7.5 to a 6. I bought them elsewhere, spent more, but received what I actually ordered."
2.0,I got the all black and there's a defect on the rubber bumper on the back of the shoe. Where the Vans logo is printed in red is not complete on one shoe. It's missing like almost a 3rd of the logo...kinda whack.
4.0,Nice. Same ol vans. Just what we expect
5.0,"First time, every time."
4.0,Love these shoes just a little tight if you tend to have wider feet
5.0,Never jab a pair of slip ons before these things are comfy
5.0,Great shoe
4.0,"They fit as expected but they look a little different from the ones I bought at the store. Also the ones that I have were made at Dominican Republic, the ones that I ordered in amazon were made in China, I don't know if that has something to do. I'm sending three photos so you can also look at the differences of the ones I bought at the store and the ones I bought from Amazon."
5.0,Great fit! Super comfortable
5.0,Love this!
3.0,"My son loves the slip on style shoes, and this was a perfect choice for him.  The size was a little to big, but with socks, it fits great."
5.0,"Perfect fit, comfy as :)"
5.0,Received as ordered!
4.0,"Shoe runs on the small side for the size 13M, at least a 1/2 size smaller than standard."
5.0,Perfect fit.
4.0,They fit fine. I escaped navy blue.
5.0,Perfection
4.0,They're great shoes but didn't fit. Always go larger when buying Vans!
5.0,My favorite shoes for everyday wear and tear.
5.0,The box came a little damaged but that doesn't matter to me. Got here super quick! I love them! They look just like the picture. I got a 9.5 in womens which is an 8 in men. Love them :-)
5.0,Love these shoes! Way better deal than in stores. Very happy!
5.0,Son is very happy with these. Must wear with socks at first to avoid blisters
5.0,"There was no size listed on Amazon so I took a chance and ordered 2 pairs since they were twenty bucks each as I have 6-8 different people who I could give them to based on the size(s) sent.  They sent me two pairs of 7 1/2 mens.  Fits my daughter - bingo!  Too small for any of my boys, but I'll find someone who can fit them."
5.0,7 mens 8.5 womens is perfect for me in these. Been buying the slip-ons for years and love them. 
5.0,"I'm a women's 9, I ordered a 7.5, fits great"
5.0,Awesome thank you!!!!
5.0,"Great shoe, great price, great fit, and a great happy daughter. She now has 3 pairs, black, checker, and denim.  Ready for school and play.
I'll order again when these wear out or her foot grows more. Recommend these to anyone looking for a great fitting pair of Vans."
3.0,Ordered same size as I always get.  They just feel alittle tight.
5.0,Excellant shoes! Great quality and true to size!
5.0,Vans are good slip on shoes and fit well. They are simple in design and subtle. They have minimum padding.
5.0,My 2nd pair of Vans. Stylish and comfortable.
5.0,"Order a size larger than you normally do. They run small. I wear a size 12. I ordered a 12 and they fit, but were snug. I then ordered a 13. The 13's fit perfect."
5.0,A+++
4.0,good shoes but i think the style is ugly irl
5.0,On point
5.0,Perfect On the GO shoe!
5.0,"Very nice shoe, comfortable, casual. Great w jeans and shorts. I really like the style and have been wearing them most of the summer. Should last several."
5.0,"Old school love them, size was exact im a 10 wmns and I got a 10"
5.0,Ordered a 13 in men's and it fit perfectly.
1.0,"Horrible shoes.. Wish I can return them.  Rub up against the pinky toes and very little support and padding and hurts to walk on.  I bought based on the reviews that others had left, but very dissapointed as these are going in the trash."
4.0,love them
5.0,"My Vans did not let me down, I expected the best and got the best.
They feel, fit and look great."
5.0,"Newer vans seem tighter than they used to be. I got one size up, and the length is perfect but they are tight across the top. I have a normal size/width foot. The shoes arrived quickly and were as specified."
4.0,"color stated as navy blue, but is more of a baby blue"
5.0,Gotta love Vans. Been wearing them for 30 years. Best shoes ever!
5.0,nice sneaker usually wear a size 8 to 8.5 shoe ordered size 9 fits perfectly.
2.0,It's too small and I didn't get a return or exchange size slip
5.0,Comfortable but also supportive!
2.0,Returned.  No issues.  Runs small
5.0,Great shoes
1.0,Too small. I sent them back.
4.0,"I ordered a size 10.5 in mens shoe size and I got a size 10 which is just a little narrower and tighter than I'd like it to be, but other than that problem I love the shoes and they are starting to losen up the more that I wear them."
5.0,Fits my son well.
4.0,I love these shoes they are comfy once you get them on it's a little work out the first time. I would suggest get a size up. I'm a 10.5 and I originally ordered a 10.5 and had to send them back for a size 11 that was still a little snug but fit fine once on. These shoes are VERY white I suggest using scotch guard to waterproof the shoes. Also would suggest wearing thin socks so you can easily slip the shoe on. Overall because I love vans shoes I will reorder again.
4.0,Great shoe! Lasted me almost a whole year and I'm very rough on shoes.
4.0,"Had a pair in black & wanted navy too. The color is a little lighter than I wanted, but it is fine. It doesn't slip on as easily as the black ones I have. Maybe it will be better with time. Once on, it is very comfortable."
4.0,"A little snug for a size 12.  Fortunately not snug enough to be a problem, but definitely a bit smaller than perhaps they should be.  I've been buying size 12 shoes, including many many Vans slip ons, for over 30 years.  First pair of 12's that felt snug."
5.0,Love them
5.0,Great shoe!! Even better if you add orthotics.
5.0,These kicks are da best
2.0,Went to store to try on vans shoes to determine correct size prior to ordering. Shoes too small when they arrived.
5.0,They have the same fit/quality they always have.
4.0,"I find these shoes to be too hot for my feet. I've got the hot feet!
Seriously, they aren't very airy. I don't like my feet to sweat too bad, but I do wear them to work, and take them off under the desk"
2.0,very narrow and came delivered ripped had to send back
4.0,"Love the Vans and the style, but are too large for our grandson!"
5.0,daughter loves these!!
3.0,"Really snug fitting. Then again, I'm used to the non-slip on type. Recommended for people that don't have slightly wider feet."
5.0,I love the shoes they fit perfectly and they go Great with jeans
4.0,The one shoe was whiter than the other. The other looked yellow and used. Also a little too small.
5.0,They came in perfect condiotion and fit just as i expected !
2.0,Being unisex provoque that men's size is not what expected in regards the standard.
5.0,I'm a Women's size 7.5. Bought the Men's 6 D(M) and they fit perfectly. Super comfortable shoes. Love it so much that I bought another pair in white. Don't know what other people were talking about their shoes not fitting. I think they just don't know how to order the right shoe size since all of these sizes are in men's.
3.0,"I bought these in a 15 for my husband. Because his feet are so large (canoes I tell him) we have to order almost all of his shoes online. He is always a 15- these came and we were so excited! However, when he tried them on they were at least a half a size to a size too large. We tried to return them for a smaller size, but they didn't have any 14 or 14.5s in stock. Great looking shoe, just not at all sized like we have seen others sized."
5.0,Nice shoes but too small
3.0,to smalll had to return still waiting for my money back
3.0,"I didn't give a high rating because, my son wears a 10 1/2 and these.fit like an 11"
5.0,So cute love them
5.0,Great shoes so far!
5.0,"Great, attractive shes!"
5.0,"LOVE these.....my 3rd pair of vans. this is first pair that has left blisters on my heels but i will break them in, won't let that slow me down, otherwise can wear all day"
5.0,gift
5.0,Love them!  They are fun
5.0,Nice shoes. I am usually a 7-7 1/2 womens so yea I mean they were a little small on me but I usually have issues with shoes bc different brands fit me different. I am returning them to try the next size.
5.0,Vans - what can you say- classic!
5.0,COOL
5.0,"I like Vans, these were too small though"
5.0,"Perfect. Size 10. Fit as a normal shoe for me, not a tennis shoe.  I have get an 11 in a tennis shoe"
4.0,"I bought on 14th July, I don't have Prime but it came quickly on 18th July. It's pretty small, but comfortable. I checked the barcode, Its real one. Thank you, I love it!!!"
4.0,can not even get the shoe on.
3.0,They are way to narrow and my son couldn't get his foot into the shoe.
5.0,I love them.
4.0,"Just a bit small but otherwise, my growing son likes the shoes, especially the color."
3.0,Great price but they don't fit for comfort. Would like them to fit like Sperry
5.0,Great look. Tight.
5.0,My all-time favorite pair of shoes! Vans slip-ons are so comfy!
5.0,Fit as expected and this is what the kids like to wear.
5.0,Loved them
5.0,Timeless classic. Always in style and comfortable to boot!!
5.0,Item was as expected and arrived on time.
5.0,"I bought these for my son and he loves them.  This is high praise for these shoes, since he has never really had any fashion sense and has been willing to wear raggedy tennis shoes with holes in them.  He says they are comfortable and slightly off-beat (which works well for him).  I also bought a black pair for him, and he wore them both within the first two days."
5.0,My daughter loves them. We bought these for her for back to school. They are everything she was expecting. Very good brand of shoes very great quality.
5.0,cant go wrong with the classic vans.
5.0,I've been wearing Vans since I could walk and I'm 42 now! Everyone's different but they fit me perfect and have been true to size every time. The classic style will never get old (to me anyway) and I will continue to wear my Vans until the day I take that long dirt nap.
5.0,Met expectations!
5.0,Great Product and Great Service
1.0,One shoe is completely different from the other.
5.0,"Great shoes, great quality, and great price!!"
4.0,"Love vans, I'm such a huge fan the only thing I don't like is the back started rubbing on the back and broke the skin. Other then that I have no compliants"
5.0,The best fit. Super comfortable.
4.0,i had to squeeze in a bit but when they were fully in they were very comfy and SOOOOO CUTE I ABSOLUTELY LOVE THEM
5.0,"Classic Vans fit and style. I ordered the same size I purchased at a Vans' outlet store, and they fit the same."
4.0,"Great fit, no issues, looks great"
1.0,"Shoes were either defective or of poor quality. Wore only occasionally for 2 1/2 months and the fabric in the inside of one separated from the canvus and as shown in these pictures the canvus is already separating from the sole. Do not buy if you plan to wear them like shoes are meant to be worn. Maybe I have high expectations, but I expect shoes to last at least a year, these won't make it 3 months and I am not rough on them."
5.0,Great! Ordered a boy's size 5 to fit my daughter's size 6.5 shoe size. Fits perfectly. Immediately put 3 coats of Scotchguard to hopefully keep clean for a long time. Fast shipping too! She loves them.
5.0,We just love our Vans
5.0,"i am extremely pleased with my shoes. they came 4 days earlier than expected and fit perfectly, will be purchasing more"
5.0,Perfect fit and fast shipping.
1.0,I ordered a full size bigger than what I wear and I can barely put these on with socks. Shame. They are nice looking shoes.
5.0,Great! Fits perfectly.
5.0,Love these shoes..very comfortable.
4.0,"My son loved them, fit great."
5.0,"These shoes are amazing! They look and feel great.  Sometimes, when Vans arrive they might feel a little small.  Put them in the microwave for 30 seconds and then slip them on your feet.  They stretch and mold as if you'd been wearing them for months.  So glad I knew of this, otherwise I would have thought I had the wrong size."
5.0,"Second pair, and new ones never feel as perfect as the almost worn out ones. So cute, so comfortable, love 'em."
5.0,My wife loves her vans.
4.0,It's what my son expected. Comfortable
5.0,Confortable shoes ! Great for walking
5.0,Perfect! Thank you!
5.0,Thanks!  Love these!
4.0,Love these but it takes a couple wears to break them in. Super comfy now though!
5.0,"very comfortable, easy to slip on.  I've been wearing vans since my skating days 30 years ago."
5.0,"Nice shoes, just too small.  The bigger size was better."
5.0,"Only classic checkered Vans can save you, and this deep red combo with black is especially deadly.  There's nothing else to say, move along."
4.0,The problem with Vans is that they don't make wide sneakers. All their bigger sizes are D width so I have to order a size up so they fit. Besides that they're a great summer shoe.
5.0,Perfect Fit
5.0,"They look good, light weight, and fit true. Not a good work shoe, but they never claimed to be. Good for style and lazy days."
5.0,My favorite shoe. Lasts a little over 6 months on every day use.
5.0,Perfect just like vans should be
5.0,Love these shoes.
4.0,Gift and they seemed to like them.
5.0,"I LOVE THESE SHOES. They're so comfortable, and I've pretty much worn them every day since I've had them (a few months now) and they haven't gotten stretched out at all. I got them hella muddy one day and was easily able to clean the canvas completely. I definitely recommend these!"
5.0,Most comfortable shoes I have ever owned
5.0,"These are some of my favorite shoes, they are comfortable. I get compliments on them all the time (gray/black check)"
4.0,...because they don't offer cheap or easy to order wide or half sizes I order the half size small and stretch the canvas myself. It's kind of a bummer but if the shoe fits...
5.0,Good price. Exactly what she wanted for a gift. Had to return for 1/2 size bigger. Came very quickly.
5.0,"I just LOVE my Vans!!
I never had a pair of Vans before, so I read all the previous reviews and ordered my regular size a 8.5M and they are perfect.
They are so comfortable too, the first time I wore them it was all day shopping and had no feet issues. (and I do have problems with my feet, I have to be careful how a shoe fits.)"
5.0,My husband's favorite shoes. They fit a bit tight at first but they break in nicely and are super comfortable and reliable.
4.0,"A bit on the small side when you put your foot in, but then the size is as expected. I had a previous pair that was the same way and broke in after a little while"
5.0,Very pleased with the product and the service
5.0,They're great I love them!
5.0,Love these shoes.
5.0,Perfect. Just what I wanted and expected.
5.0,Damn Daniel
5.0,Great
5.0,"Authentic, and true to size in both width and length. Zero arch support for those over forty. These Vans slay me; the checkerboard style reminds me of high school, 5,000 years ago, and dancing with the Italian Formula One team in Long Beach 4,000 years ago.  That's right, I'm having a mid-life crisis and Vans helps assuage my desires."
5.0,Fit just right shipping fast.
4.0,Fairly easy to put on and look nice for what they are.
5.0,"Easy to slip on! Love this shoes, so convenient! Got dirty quick as expected with white shoes lol but nothing oxiclean cant fix!"
5.0,"I love the style! This shoe goes perfectly well with my other clothes! Additoinally, the chart accurately fits my shoe size; it fits perfectly well on my feet!"
5.0,Shoes fit perfectly and are easy to slip on with a shoe horn. I expected the sizing to be problematic but it wasnt.
1.0,To tight on my arch
4.0,fit was a little tighter than i expected.
4.0,My daughter loves it
4.0,"Fast Times and Ridgemont High approved. Easy On, Easy Off. I never know what size to get... if I run my usual size 10, my feet slide around too much. If I wear the 9.5 I can really only wear them without socks. So that's what I do. It makes for a good summer shoe."
5.0,Super cute and comfy.  Vans is a reliable brand and I needed some comfy causal slip-ins to get the job done...these fit the bill!
5.0,Product was as advertised and fit as expected.
5.0,I bought a size up and they were perfect.
5.0,"I know the black and white checkerboards are all the rage now, so this is nice if you don't want to look like everyone and don't want plain black or grey. Didn't cut at the ankles and was comfortable from first wear. I usually wear an 11.5, but 12s were comfortable enough."
5.0,Vans are the best.
5.0,Exactly as advertised. The fit is a little tight when you first get the sneakers but once you break them in they are golden.
5.0,Delivered as expected.
2.0,Size a bit too small.
5.0,Perfect fit. Such a comfortable shoe. Great price
5.0,The sizing is tricky between the women's and men' sizes but once you know your size you keep buying these shoes
2.0,way too narrow for my foot
5.0,Just what they wanted.
5.0,I absolutely love the shoes!
5.0,"i love these vans, i wear them almost everyday but they do cause blisters on the heels on my feet"
5.0,Very comfortable!  I ordered a 1/2 size up as I read reviews that said that they ran a little small and they fit perfectly.
5.0,"Love these, always VANS."
5.0,"Nice product, quick shipping, great deal!"
2.0,This pair is way tighter (to the point of discomfort) than my old pair of the same size that I bought years ago from a Vans store. It makes me wonder if these are knock-offs or the real thing.
4.0,love these. Classic.
5.0,Great shoes!
4.0,Good quality and for as expected. Always happy with my Vans slip-ons.
5.0,"love my vans, true to size"
5.0,Comfortable walking shoe. I would definitely recommend.
5.0,"very comfortable, looks great, and a great value!"
5.0,Great shoe and fast delivery
4.0,They look great and my boyfriend really loves them! He did have to stretch them out a bit so keep that in mind
5.0,very nice casual shoe for the price
1.0,returned them. they weren't the proper size
5.0,I wear these all the time! I have wide fwet and they fit really well
5.0,"PERFECT..DIFFERENT....EVERYONE HAD POSITIVE COMMENTS.  WILL BE LOOKING FORWARD TO SEEING DIFFERENT SYTLES FROM VANS.  YOU CAN'T GO WRONG, EVERYONE WILL BE JEALOUS."
1.0,"BEWARE, If it sounds to good to be true it usually is. A pair of Vans slip-ons for $18, I should have known better! "
5.0,"Son loves them Great shoes, fit perfect nice color!! Recommend
Came on time packaging was great
Will buy again. Thanks"
5.0,Ladies!!!!! Buy these!!!! You are never too old for Vans. :)
4.0,"Product was perfect, although it arrived 2 days late."
1.0,Terrible.  Ordered a size 10 VANS.  Encircled a size 13 imitation.
5.0,I love them. I wear a 7.5 in women's and the men's 6 fit perfectly.
5.0,Great slip on shoes!
5.0,My son will not wear anything else
5.0,"Classic, authentic Vans shoe, great color, shipped super fast with Prime.  Super happy.  Rock these with your distressed jeans cuffed a white tee and you are in business."
5.0,They were just what I wanted.
5.0,"fits perfectly but id recommend not wearing ankle socks with this sort of shoe as its a bit abrasive on the back of your heel. Other then that, wear taller socks with them and they look good !"
2.0,"Great looking shoe, narrow fit."
5.0,"These are all I wear during the summer. Super simple, and easy to slip on."
2.0,"I normally wear an 11, but it was too small.  Reordered a 12, and it is a shade too small.  Wish they had 1/2 sizes, as what I probably need is an 11 1/2.  I did not think that the 11 would stretch out."
5.0,"I was looking for the right shoe to go with my jeans, these work, love them!"
5.0,Perfect
