overall,reviewText
4.0,Works well. Not as good as the old ones as far as quality. Needs thicker shoulder pads.
1.0,Missing part out if the box...disappointed because I owned one before
5.0,"Good price, super fast shipping. Everything as described"
5.0,Great
1.0,"I would love to rate this item on how well it works.  However, the box I received was not complete.  The two bolts and washers were thrown loosely into the box.  The manual was not included.  The cap, needed to close the tank, was not included.  I needed this sprayer for my gardening and now I need to wait for parts to arrive before I can use it. I had spraying to do before I could get my garden ready for planting.  Now I don't know whether  the timing will work out or not.  It depends on when I can get my cap for the tank.  Of course, this is Saturday, so I can't even call to ask for the missing items until Monday.  Very frustrating!!"
4.0,"Works exactly like it's supposed to. The only issue I have concerns me, not the pump. When it's full (or half full even) it's cumbersome to get into the harness. I bought the upgrade harness and it helps somewhat."
5.0,Works perfect
5.0,old fashioned and simple.
5.0,Extremely sturdy well made product that works as intended.
5.0,"Works great. I've dropped it a few times and its still not broken,  Other cheap ones have broken where this one hasn't."
5.0,As hand sprayers go I have had a dozen of them but this one is pretty good quality-much better than cheap Hardare store types I have bought-worth the price!  Good molding and quaity of brass-the action is very smooth.
5.0,"Remember the hose nozzle your parents had in the 80's? This is it.  It's simple, solid, and all you really need."
5.0,I'll never need another nozzle...unless I get another hose :) pretty much the best I've ever used.
5.0,Works fine for the price
3.0,What can I say...CHEAP CHINESE JUNK!  Yes it works but very cheap quality compared to the very old Gilmour that finally leaked.  If made in USA and a couple dollars more with better quality casting it would be 5 star.
5.0,worked as expected. seems to be good quality for the price.
4.0,Good.
5.0,Rugged
5.0,Quality product!
4.0,It's totally the best!
5.0,They are awesome.
5.0,These work great
4.0,Good
4.0,good product and works well
4.0,"These work great! I originally used them to cut flowers for arrangements and they were great. Nice clean cuts! I then used hem to trim hedges, etc. They are good quality. Four out of five stars because I barely for them wet and they began to rust on the surface. Normally the factory coating lasts a few drops of water. But baking soda and a toothbrush and a light recoating of coconut oil does the trick!"
3.0,"The silver coating is peeling off and the blade doesn't meet the bottom tight enough to cut a lot of things. They haven't broken yet, so they aren't complete junk, but they are very poor quality"
4.0,Thank You
4.0,"This saves me a lot of time from having to move sprinklers around.

CAUTION: If you're NOT on a city system with constant pressure but instead on a private well (like me), expect stalls and stops while the pressure rebuilds. Also, use lightweight hoses and keep the hose length to about 50"" maximum. Otherwise the weight of the hose overloads the pressure of the water and the sprinkler will stall."
4.0,"While this sprinkler does, indeed, follow the hose, and lay down a nice even pattern of water, it falls short of the claimed performance on a couple of issues.
(1) Its travel rate on ""Lo"" is much slower than the claimed 21 feet/hour. It took ours 7 full hours to travel about 70 feet.
(2) Its ability to cover a 200' run of hose is doubtful. Again, our experience was that it was slowed visibly at the end of a 70-foot run, and might have bogged down completely before reaching 100 feet.

Otherwise, with a 100' hose, it provides even hands-free coverage, and will be put to good use throughout the dry summer months ahead."
5.0,I have been using a Raintrain since 1987!!  I left that one with my old house when I moved.  I have about an acre and a half to water now so I decided to get a new one.  It is easy to use and takes very little supervision.  It can jump the track occasionally but it takes 99% of the work out of watering the grass.  I considered a sprinkler system but this is much easier and hundreds of dollars less.  People actually slow down and watch it when I use it in the front yard.  This is one of my best invetments.
5.0,I've owned other brands and have been disappointed.  My last walking sprinkler had the plastic gears stripped so this time I bought a Nelson which is actually the brand I've kept my eye on but couldn't always find it at stores near me.  After a month or so it's working perfect.
3.0,The traveling sprinkler go's around my yard without me having to water my grass. Thanks to the traveling sprinkler my yard looks ok. I had one problem because it kept going off track. Thanks traveling sprinkler it needs to be  improved!!!
4.0,It will pull about 150' of hose but will spin the wheels in bare patchs. Don't put the shut off on a tight curve or it will derail and not shut off.
4.0,Fully adjustable for width of coverage and volume of water delivered.  Tracks the hose well and shuts off when it hits the ramp.  Set it and forget it... or just watch it crawl along with a beverage.
5.0,"I recently had to have sod laid in my back yard. I tried using a sprinkler and moving it every hour or so but I could not always remember to move it or find the time to keep it up. I remembered my parents had a sprinkler that traveled the length of your hose so I went searching and found the Nelson Raintrain. It will travel along 200 feet of hose or less and that was perfect. Just follow the directions and let water pressure and the Raintrain do the rest. When I first used it I would keep looking out to see if it was moving and it never stopped until it go to the included shut-off ramp. The only thing you have to watch for is making sure the sprinkler arms do not hit anything. If it gets ""snagged"" on something (like a fence post) it will stop the sprinkler and it will stay in the same place watering the same place until you move it, easy fix. I love the Nelson Raintrain Traveling Sprinkler and I would enthusiastically recommend it to anyone! By the way, my youngest sibling saw it and said ""hey, mom & dad had one just like that."" As it turns out... it was made by Nelson, too!"
5.0,now that I have my second tractor sprinkler my yard gets done in under 2 hrs. I can set it in 3 different  speeds.
5.0,"I used this all last summer to spray fish and seaweed based fertilizer around my 2 acres of orchard and gardens.  It works well for me.  I bought a longer tube for the wand so I can reach higher in my trees.  The pack is reasonably comfortable to wear, even when full because it is well balanced and the handle for the pressure pump is easy to access when walking.  When spraying my trees I tend to lock the trigger in the ON position and use the pressure pump to maintain a constant pressure.  I find it very easy to use.

The only problems that I have had are that the soft plastic tube came loose from the main tank and the trigger sometimes doesn't work correctly when locked in the ON position for too long.  The plastic tube coming loose caused my pants to get wet because the fluid started coming out through the bottom.  It was an easy fix and just required adjusting the tension on the clamp holding it in place.  I think it came loose partly because I had put too much pressure in the tank.  I deal with the trigger problem by sometimes releasing the lock when walking around and it seems to be fine.

Even with the small problems that I had I still love this unit and am glad I bought it.  I would certainly buy it again if I needed a second pack."
4.0,Great yard tool.
3.0,These are OK sprayers. First one leaked so we ordered another. One of the guys just brought in another one leaking but we got over a year out of it.
5.0,"This is my second backpack sprayer from Solo. I have labeled one for herbicides and the other for pesticides. They are easy to use, clean and maintain. The tank holds so much that I can mix just what I need for the project and not have to refill. Great product."
5.0,"Great sprayer, I purchased the piston rebuild kit here on Amazon (Solo 0610407-K Piston Sprayer Pump Repair Kit) and the wand rebuild kit (Solo 0610411-K Sprayer Wand/Shut-off Valve Repair Kit) even if I did not rebuild this sprayer, I feel I have gotten plenty of value from this unit, and would not have a problem purchasing a new one. I do believe ""Solo"" is a German company...hence the quality.
Update Oct. 2015 : still going strong.
Update March 2016 : still going strong...using Round-up (15 gallons per season) without rinsing unit after use."
5.0,YE
5.0,Works great for such little size!! Would encourage others to buy--ver light!!
5.0,I've had this for two years now and use it for my 2 acre vegetable plot.  I hope it lasts me another year.  Very pleased with quality and price.  It is my third solo sprayer.
5.0,Love it - the best back pack yet
5.0,Fine product. This was a replacement for the same brand.
5.0,Working great!
5.0,Good product
5.0,"Sturdy and sharp, just what I needed. Arrived quickly."
5.0,I have used fiskers products before.  they are good quality and well built.
5.0,Pleasantly surprised how good these work for the low price. Cuts through much thicker branches than we thought they would.
5.0,Fiskars products are some of the best on the market.
5.0,"Extremely effective. Great grips, properly-sized, and it locks in place. I've cut through decently large tree branches with this with minimal effort on my part and am beyond satisfied with the purchase."
5.0,love them.
5.0,Incredible power.  Eliminated the need for a small-medium size pruner for me and much easier to use!
1.0,"I used these for the first time today and am very disappointed.
They hardly cut through the small twigs/branches.

Until this pair, I have always had great experience with Fiskars."
3.0,SMALL AMOUNT OF WATER COME OUT
5.0,"As expected, no surprises"
5.0,"Definitely the best nozzle for most situations, its extremely sturdy there are no plastic pieces so no leaks, I like the fact that I don't have to change settings to have different spray settings."
1.0,broken in 3 months
5.0,"Can be regulated at will, for spray or power, solid metal no plastic!"
4.0,very nice
5.0,Love it!
5.0,We've used it for a summer with no problems.
3.0,ok
4.0,"I like it.  Nice solid construction.  Nothing fancy, but does what it should.  It's been slammed onto the pavers a few times already and has not broken yet."
5.0,"Solo makes great sprayer.  I have 10 orchard trees, and my first back-pack sprayer lasted over 30 seasons!!!  The new model is similar, and I like it."
5.0,"It is so light, and easy to use!"
1.0,"Poor quality, the plastic clip that connects to the diaphragm pump snapped after only being used 10 times.  This is the achilles heel of this backpack sprayer, once this clip snaps the sprayer is no longer usable.  Solo need to rethink their design here.  I can't recommend this backpack sprayer after my experience, look elsewhere if you want something that is durable and going to last."
5.0,Best sprayer we have ever used.
3.0,"Not quite what I was expecting...I think there's a deluxe model out there, and that is what I should have probably purchased.  Everything arrived in one piece, but there was one piece missing...the o-ring where the wand attaches to the handle...so annoying.  I had an o-ring in a drawer, so crisis averted...still pretty tacky that it shows up without all necessary parts.  Assembly was straight-forward.  Make sure you put lock washers on the bolts (they're metric) for the pump handle...or they'll work themselves loose...again...tacky.  The clips at the bottom of the straps kept coming off until I began treating the sprayer like a prom queen...it's okay baby, I'll get you a latte, just sit still so you don't break a nail...sheesh.  And best of all...the lid leaked my first tank of herbicide!  Yay...fabulous...glyphosate all over my shirt, back, pants, belt...REALLY!!  Maybe the lid was having a bad day...poor guy...so misunderstood?  I'm going to pull the lid seal out and goop it up with plumbing grease...tacky.  The straps are thin enough to pass for...nevermind...they're too darn thin...does canvas and foam really cost that much?

Just checked...yes, there is a 425 Deluxe...same bottom strap clips...maybe the necessary o-ring?...less leaky lid?

Here's the last thing...the pump handle...it does not pivot in and out to adjust for gorilla or beanpole shoulders...it is bent to beanpole position and I have gorilla shoulders plus love handles.  Put it in a vice and after three tries achieved perfect position.

I am going to replace the plastic pins at the top of the shoulder straps with something metal...just because we know how that's gonna go one day.

Here's my bottom line.  We have an older one of these in the church grounds mxs shed, and an updated version of it is what I was expecting.  It's something like 15 yrs old.  Things have not improved in 15 yrs.

You have been warned...I'll probably just work with what I have, so it can't be that bad...right?  Spend the extra folks.  Apologies if the sarcasm was too thick...glyphosate on my shirt makes me grumpy.

Tacky."
5.0,"Good product at a good price.  I used this to spray Olympic Toner on my fence.  It's work lugging four gallongs on one's back, but it did the job.  Be sure to clean per the instructions so it will be ready the next time that you need it.  Would buy again!"
5.0,It works as advertised. The assembly is very easy to do. Within 5 minutes I was spraying around the exterior of the house.
5.0,A back pack sprayer is the way too go.  It just makes the whole painful process go that much easier
2.0,"This is the piston model, which is more durable than the diaphragm model, but it is still not very durable. The hose fillings have cracked and the O-rings have all split at one time or another. However, it is comfortable to wear and the spray works well, though it will not reach very high."
1.0,Bought four sprayers all sprayers leak. I sent them all back to solo. If you like chemicals on your legs this is te sprayer for you
5.0,This is by far the best sprinkler we have had! We live on a well and do not have the strongest water pressure and this sprinkler has no trouble we have tried many other styles and they always stop if there is a break in water pressure but this one just keeps going. I would recommend it to anyone and it doesn't matter how large or small the yard it works great!
4.0,"I bought 1 a year ago and a second at the begining of spring this year.
How it works: The device uses water pressure to supply its gearing with lubercation and force to drive it's large wheels to help it drag the hose that trails behind.  I have a newly established lawn that is not thick and has some bare or almost bare spots.  In addition the property has a slight grade.  I use a well and it supplies up to 7 gpm, during dry spells this may mean that more water pumps out then is replenished so with both sprinkler's running I need to ensure that I don't run them for over 2 hours.  I read one review that was very accurate and informative regarding the Nelson and their competition devices.  Thing I have learned:
120 ft is near the maximum for my lawn even if it is on a downward slop.
bare spots may result in the wheels digging and getting stuck
Connections may start to leak which worsens the performance (check those replaceable gaskets; 2 dollars for 5 at local store).
Treat with care and don't put too much pressure on the hose connection when moving the tractor
Turns must be gradual  for 90 degrees (taking 15 ft to complete the turn)
Keep the spray rods moving; I don't know if it is my imagination but when I attempt to cover 40 ft vs 50 ft of water it moves more efficiently to cover my lawn.
Use 5/8 hose
Always shuts off when I follow the above rules

and enjoy"
1.0,"I bought a new house at the end of March 2013, and ordered this for the backyard April 4th.  I had it delivered to my previous address so it wouldn't be shipped with the previous owners' things.  When I moved in May 1st, I started unpacking, and on May 15th I had a new neighbor set this up for me (I am wheelchair bound).  It started spraying water, but did not move forward as it should.  We reread the instructions and tried again, manipulating the ""wands"".  Nothing.  No water and no movement.  I called Nelson's technical support.

They told me exactly how the wands should face, and I turned the water on.  Nothing.  Then the black top holding the wands came off!  Technical support said it was obviously too much water pressure.  This is water from my backyard hose!

After many emails and telephone calls, this is what I was told about Nelson's warranty.  They will not send a new unit.  If I send them my receipt (over a month, so I can't return it to Amazon) and a photo of the unit in my backyard, they will send me a motor assembly, and I should take out the old one, put in the new one, and try, try again.  If that doesn't work, they'll send another (different) part.  It could be a number of causes.

I paid $61 for this Raintrain.  I can afford to write it off as an unethical and dishonest company that has a policy to send parts of a defective unit, not a new unit.  I don't consider receiving parts and trying to assemble an item in my wheelchair much of a warranty.  I will buy another sprinkler system on Amazon.com - definitely from another company.

I will never buy another product from Nelson, no matter how small or cheap it is.  I don't reward such non-customer support with future business, and I strongly recommend people do the same and avoid this product and this company.  I recognize Amazon is fault-free as the 30 day period for returns had passed, but I hope they read this review."
5.0,This sprinkler cannot be beat. You lay a track where you want to water with the hose that the tractor is connected to and the tractor follows the hose. Pricey but well worth it.
1.0,"I went through 2 of these in a week, one worked twice, the other worked for about half a foot then shut off.  Neither would work again.  I appreciate that Amazon took them both back, but was very frustrated with the products I received!  It's a great concept WHEN it works."
3.0,"It seems well made and certainly has quite a heft to it. Use two hands when moving it, you don't want to smack yourself in the leg or ankle with this fellow. Definitely agree on using a 5/8"" hose with it per their recommendation ( I bought a quality Gilmour hose and a nice Ames rolling cart to house it). Our lawn is neither flat nor steep; more importantly it is has some small bare spots which can pose a challenge for the unit to keep moving forward. If it cannot progress, you run the risk of stripping the gears and ending up with a very expensive stationary unit. I have been able to set it on a path which it travelled without problem. I'm working on the bare spots and definitely plan to keep it busy, but the bottom line is that, because of our lawn and the issue regarding it getting stuck in place, I don't yet feel comfortable simply setting it and forgetting it."
5.0,"Bought this for my hubby, who loves it!  We have had it for more than a year now, and have had NO problems with it.  It is heavy and works just as advertised.  It is slow, but does a thorough job.  There are other cheaper models that had sketchy reviews, and saw lots of great reviews on this one, so went with it.  Wasn't disappointed.  Would recommend."
1.0,"This is day 4 after opening the box.  I set it up to work on my flat lawn on day 1 and it ran well for a couple of hours.  I then did the same the next day.  On day 3 I turned it on again and it emitted water but no longer moved.  There was no opportunity for anything to happen to the gears by human intervention.  The device had not even been touched.  There was no hill, mud, or interference of any kind.  The length of the hose is only 175 feet and the description says it will go 200 feet.  It had stopped long before it even reached the 120' mark.  (It did get by the coupler between the 75 foot and the 100 foot sections of the hose so that wasn't a problem either.)

I got on the phone with a customer service person and she played semantic games with me trying to blame me for stripping the gears.  I told her that when the device is in neutral the wheels can turn but when it is set to high or low the gears don't turn.  She immediately jumped in and said ""well if the wheels turn when it is in high or low then you stripped the gears.""  I told her that is not what I said.  Later I told her that I was watering my lawn because it was just seeded.  She again jumped in to tell me that the device was made only for established lawns.  I had to explain to her that it is common for people to seed even established lawns.  It was only then that she said that I could send in a copy of the invoice and get a replacement for the ""plastic motor assembly"".

Bottom line: First, the product should not be sold--it cannot handle the tasks they say it was designed for.  Second, the customer service folks are so defensive they are probably taught to try to catch people who didn't follow the directions to the letter.  This bad attitude leads me to believe that this is a common occurrence due an inept product but is also supported by the business.  I am just hoping that they are not still making this piece of crap and instead they are just trying to get rid of their current stock by conning a limited number of new customers.  Think twice before joining me."
4.0,"I like this thing, just don't leave it out if there's going to be frost. Mine blew out the stopper on the bottom and we had to glue it back on the first night because the temps dropped. You need to read the directions or you're going to think this thing is broken. It works great now though"
5.0,"When I purchased this sprinkler, I feared that it would not work as described.  I was wrong.  Exactly what I wanted.  Now all of our neighbors also want one.  Highly recommended."
4.0,Received my Solo paackback sprayer thru normal shipping. Seems from Ozbo ( supplier) it took a little longer than usual. Anyway decent sprayer BUT doesn't hold pressure well as you are almost constantly pumping the handle to maintain good pressure. I have other Solo sprayers ( 2 1/2gal) hand held models and you don't need to contrantly keep pumping them to maintain presure like the backpack sprayer. Otherwise a decent sprayer.
4.0,"adjustable nozzle is good.  the wand is a bit flimsy, hope it holds up , same for the straps.
It is fine for getting in tight places where you cannot spray w/ motorized equipment, it is also quieter.
Also good for spot spraying noxious weeds like Johnson grass."
3.0,"Have used these sprayers for years and this is the first time I had one break straight out of the box. The two screws below the piston broke in half. Very difficult place to get to without disassembling half the unit. Like the performance of the product except for this irritating break down. The other two I purchased are doing fine, for now?"
4.0,"I've used my Solo twice spraying a 26 acre field for thistle and hawkweed.  Everything worked fine and at this point I'm pleased with my purchase.  On the negative side, the straps aren't the most comfortable and they do have a tendency to slip off my shoulder from time to time.  I think the harness upgrade would erase this problem.  All in all, for the price it works just fine for my application."
1.0,"This is a perfect example of keep em coming back for more because this sprayer will fail in a few years and the next model will be worse. NOBODY makes any thing to really last. Corp. profits would suffer and when 82% of the wealth is in the hands of 7% of the people that is the way it is going to be. Get used to it,UNLESS! you want a life time hammock then check out [...] this is where you can get your moneys worth"
4.0,"Come on Solo, include a decent harness with a $100+ unit.  Paying another $36 for a ""shoulder saver"" harness is not a good thing.  Why any company would ship a unit that weighs in at 40 pounds loaded, would ""include"" a 1"" wide waist to shoulder blade harness as adequate baffles me.  A back pack this heavy (and otherwise this good) merits a harness that wraps around the waist to take most of the weight.  Shame on you for selling a should saver (which you tried to wreck) for extra money."
3.0,I purchased to spray a small vineyard we own. a friend had one and liked the way it sprayed. it works well as far as ease of use and spray but its built cheaply. the straps broke the second time of use. i had to tie them on to use the rest of the season. im going to purchase the shoulder harness to see if it holds up better.
4.0,"Compared with cheaper models, this sprayer belongs to other universe.

It's  very light and handy.

Highly advisable.

Goodbye and greetings."
5.0,i have had a solo sprayer for many years and was just wore out needed a replacement works great my last one was a 3 gallon so glad to have the 4 gallon
5.0,"My neighbor uses this sprayer commercially,and I think it is Excellent. This is better than I imagined. I would recommend this to any person who sprays around their yard."
5.0,Raintrain works exactly as advertized. Looks cute while doing its job. It's essy to set up and stops at the end of it's trip. No need to watch it too much.
5.0,"On windy days, this crawler keeps the spray close to the ground so it doesn't get lost in evaporation from the high winds.  I love it.  It is a little heavy, but small sacrifice for the thorough job it does."
5.0,"Update/Tip: The way our yard is this shoots too large of a swath so I went to Lowes and got a 3 foot piece of 1/2 inch aluminum pipe and made some new arms. I can now get as small as about 2 1/2 feet to around 40 feet. What's cool is that they can be adjusted or I can use combination of any of the arms. For instance, I will use one of the original with one of my new ones. The new one will get the center which the originals don't do that well. I drilled 1/16 inch holes which are plenty large enough. See my photos for a better idea.
----------------------------------------------------------

Unfortunately it's a little early for us to be watering here in the NW. In fact, we don't always need to water except we set a record last year for something like 80 days straight with no rain. But even in July and August the rain is limited so to keep things green and the garden growing we need to water. Sprinkler systems being too expensive for how often we use them sprinklers like this can be a time saver if they work.

I tried it out and it did work. I found I could get down to about a 5 foot width by turning the heads down. But you are limited how far to turn them down or they will hit the tractor.

The sprinkler heads need to point a certain direction or it will go backwards...

I thought high speed was perfect for my needs. Fast enough I watched it travel 5 feet for my test and it shut off as expected.

It does look cool and is fun to watch!

Over having to move a sprinkler this really is awesome and compared to a sprinkler system the cost is great. I didn't open it up but if it does indeed have plastic gears how long will it last? As often as I will need it here it may last me a long time. Hopefully a decent investment."
4.0,"We have tried watering our large new lawn
It works as described but stuck multiple times due to gaps in the lawn.
Used 100 meter line with not many issues

I felt it watered the lawn more than required. Otherwise its easy to use"
5.0,I've been using this sprinkler for years.  The first one worked perfectly for several years until the gear did break.  The current one has been working just fine for the past few years.  I use the low speed to ensure a deep watering.  A great value.
5.0,i have owned them for years and they work great. they save moving the sprinkler all the time. would buy again
1.0,"This sprinkler is poorly made. The only thing made of metal is the main body, the rest is cheep plastic. Even if the cheep plastic parts don't break, it does not do a very good job and will not pull much hose before the wheels dig in.
My comments apply to the Orbit, Craftsman and what ever other brands this sprinkler is sold under. Yes they are all the same, and just look different.
To the best of my knowledge the only company still making a good traveling sprinkler is national. [...] They are kind of expensive but well worth the investment if you plan to use it.
The only other option is to find an old used Thompson or Kees at a yard sale.
Remember you get what you pay for!"
5.0,"The first thing you'll notice about this sprinkler is the weight.  It is very well made and solid all the way around.  I would recommend using this with a hose timer if you have an ""odd"" shaped watering area.  I have a somewhat small area to water at first, which then expands nearly to a perfect rectangle.  With the use of a hose timer, I can direct the water to that small area, time out how long the sprinkler takes to move out of that area and stop the water.  From there, a very simple adjustment to the arms allows me to cover the entire width of my lawn.  I can set the timer for another specific set of time, and be done with it.  The ramp/shutoff works fine as well, I just don't have the need.  Very good product overall; glad I purchased it."
5.0,I and my son in law own and have owned 8 of these sprinklers. They are the best I have ever used. The motors can be replaced when worn out for about $20.00.
5.0,"I bought this after reading the reviews, I have had no issues with it, other than I need a longer hose so I can do the whole yard without moving the hose.

I will buy a new one if this breaks."
5.0,"They get the job done! I've used these to trim all kinds of stuff in my yard, including medium sized tree branches. They're easy to use and don't require a ton of effort on your end either."
3.0,They are ok for quick use...the first time out had a lot of plants to prune down and they stopped cutting...needed a little tweaking and I also taped the lock open...it helped with closing capabilities while trying to cut roots...
1.0,not such a good book. very boring. I returned it.
5.0,Great.
5.0,love these.  much better than the other shears i have purchased thru the years
5.0,well made and worth the price
5.0,Good clippers at a good price
4.0,wish they would rachet for tough cuts
5.0,"Strong and sharp.  Very well made.  Does a great job of pruning 1/2"" thick saplings.  I've paid more for shears that weren't as nice as these."
5.0,Got these to use on my rose bushes. I love them.
5.0,"I finally have a decent spray nozzle, just like my parents had when I was a kid. I have gone through I don't know how many spray nozzles over the years trying to find a decent one. After having all of the break, leak or just fall apart over time, I went back to the old reliable. Solid construction, fits my hand well, and NO leaks."
1.0,Leaks not good quality
5.0,"My second one, for another hose. I think this is the best general purpose household hose nozzle I've ever used. Recommended."
5.0,So far so good. Nice smooth finish and very smooth operation.
5.0,Nothing special about it.  It just does the job
5.0,Heavy duty and do not rust. We use them on a boat that is in salt water and they've held up for years of rough use
4.0,"old school - surprisingly well made ... sorry, would've gotten a 5th star if it weren't made in China"
5.0,excellent product
5.0,"Great product, made of metal not plastic."
5.0,It works and so far the neighbors haven't stolen this one.
5.0,"I haven't had a chance to use it yet but it's very heavy and looks made well..Looks just like my neighbors down the street that gave me the idea..His yard always looks so pretty and green... I couldn't figure out for the life of me how his sprinkler was working, so I asked and this is what he told me to get..."
4.0,"I bought this as I have a large yard & as a nostalgic reminder of one my dad had years ago.  It's built like a tank & will go up & over most obstacles, through muddy puddles & works great as long as you use the recommended hose diameter & adequate water pressure.  If you don't, the unit will derail around curves.  Not recommended for small yards.  It's well made out of cast metal, so it's not a lightweight (which is a good thing 'cause it doesn't blow over in a wind)."
5.0,"If you have a large area that needs watering and do not have landscape sprinklers installed on all of it, this is an excellent way to accomplish that watering semi-automatically. The unit is well constructed."
5.0,"I don't know why it took me so long to get one of these. I set it and forget it. Talk about multi-tasking and not spending all your time moving the sprinkler around the yard. I even started a trend in my neighborhood. Once people saw mine, at least 3 other neighbors bought one."
5.0,Free up more time for yourself as you let this nifty little gadget perform the arduous task of watering the plants and lawn.  The sprinkler head rotates and travels down the length of the hose covering a large area and doing a much better job than any other method (besides an expensive underground sprinkler system).  Great invention which we first saw the neighbor using and we were glad to find it on Amazon.
1.0,"not operating as it should. I've had it on a shorter hose than allowed, yet, the tractor just stops in the middle of the yard, and I've had 2 months of very water bills, because, I guess, I thought I'd leave it alone at night, and it would stop by itself...wrong...had a John Deere one, twice as much, but 3 times better...I should have kept it, instead of going for the cheapo :("
5.0,We LOVE this sprinkler! Very handy to be able to run this at night and it will turn off when it's done.
5.0,"IF you don't mind sitting on a lawn-chair for hours while ""hand-watering"" your lawn while wishing you could get something else started or finished.  IF your only exercise program includes getting up and re-positioning the sprinkler every 30 minutes, THEN look elsewhere.
  IF a 'sprinkler system' is impractical or impossible AND you want to do something else while the lawn gets watered, THEN this will help.
I had purchased one of these locally 5 or 6 years ago. It finally ""gave out"" so I bought one here. I can run about 100  - 150' of USEABLE hose (have to go out every 3 -4 hours to slide hose along side to relieve weight/strain on tractor (Sure it's got those spikey wheels, but it can only lug around so much hose with water included ) ).
TIP: when laying out your hose, Rough it in place, then go back with the hook/handle of a walking cane (maybe a 'rejected' / cursed & useless golf club - probably a 3 iron) to smooth out curves while comfortably standing up.  LATER, I found a replacement motor and RE-built the old one. Now I use a tractor & a set of hoses for each end of the yard. NO dragging and dodging trees and shrubs.  ALSO consider buying a GOOD portable hose spool (OR 2)."
5.0,"can't wait for the growing season.  am thinking about adding a name or painting flames on the front.  a fine product, as it is very sturdy."
1.0,"My family had one of these for 20 years and it was awesome.  I had to send mine back to Amazon after 2 weeks because the gears are now made of plastic and stripped out.

The concept is great, but it just doesn't work with the cheaper materials.

Also the older ones shut off with an in-line valve on the hose that the tractor ran into.  This new ramp system with the button on the bottom of the tractor doesn't work.  The tractor would hit the button like 80% slowing the flow enough so the spinner would stop spinning.  This stopped the tractor, meaning it just sprayed the same exact patch of grass until you noticed it.

Sad.

Amazon gets 5 stars though for taking it back and paying return shipping on a freaking 20 pound hunk of junk."
4.0,"Application: Staining and sealing concrete floor
Result: Staining - worked perfect
Sealing - big trouble - We had sealer left in the hose overnight to make touchups in the morning, by the morning the hose had turned to mush so.... If you are going to use this for this type of application, make sure you thuroughly flush out or just replace the nylon hose prior to use with a teflon hose - other than that worked perfect.

I had to throw out entire unit after using - I chalk this up to the ""unique"" application we were using it for - will buy another and retrofit hose as described."
1.0,Bought one of these over ten years ago. It is still working and never gave me any trouble.  I do not have access to it anymore so I bought a new one last year. Immediately the cheap plastic buckles broke so I had to kludge the straps. Then this season the pump quit working. It has only had light use.  Good luck trying to work on the pump.  It is in the trash and I am using a small tank pump sprayer that is wrking much better. Never again.
5.0,"I purchased this sprayer because my non-backpack 2 gallon sprayer started getting annoying to carry around and refill so frequently.
I used this with some Termidor to provide exterior pest barrier treatments for me and 5 of my family members' houses.
The pump is easy to pump and provides great pressure for an even spread of product.
The wand has great features like locking it ""open"" so that you don't have to hold down the trigger for extended periods of time.
The nozzle provides a great range of options for the size of the area you would like to spray, which comes in handy.
FYI that the straps are not as ""comfortable"" as they look in the picture but still feel fine after wearing it for an hour or so.

My company is a large pest management company and we use these every day with all our technicians which tells you that it's a professional product."
5.0,"I have a lot of property and several different needs from a sprayer.  I need to be able to spray the house for bugs/pests, I need to be able to spray the weeds/vegetation to kill it off in some areas, just for bugs in other areas and I have fruit vines/trees/bushes that need to be sprayed.

This sprayer holds a whole lot of fluid, enough to get big jobs done.  There is no need to stop and travel back for more chemicals and water while in the middle of a job.  It pumps up easily, it maintains pressure with light pumping without totally wearing out my arm and it sprays out very nicely and a good workable distance.

I would agree that it does feel like cheap plastic, but that is not how it performs.  The shoulder straps could be a lot better and when full it is a bit awkward to get up on the shoulders, but for the price this is well worth the money.

If mine were to get run over by the tractor today, I would certainly buy another of this make and model to replace."
5.0,"I purchased this at a big box store to start with because my son had one just like it for the past two years and liked it very much.  when i got home there was no pump handle in the box.  tried to take it back to the local big box store and they did not carry that brand here. got my money back and ordered from amazon at same price without the tax.

It has gone over a 1 1/2 acrea yard twice now and has worked fine. no problems with leaks or getting it on my shoulder. you will want it up on a bench or tailgate when you put it on. this made applications for weeds so much easier. the unit fits well on the back and distributes the weight evenly. pumping is very easy and it comes up to pressure with 3 or 4 pumps.

makes me wonder why i carred around a hand pumped 1 ro 2 gallon sprayer so long to do the job.  sometimes it pays to listen to the childern !"
2.0,"Have been using this now only two weeks and its broken. The spray wand is made of the most cheapest plastic available I am sure. Talk aboiut cutting corners. In particular the trigger mechanism has a cheap plastic squeeze that has an even cheaper plastic insert that initiates spray. This broke on mine after about 4 or 5 tanks being sprayed. Real nice product here lol. I was ready to return this poorly made product and really should have but than saw I had a quality wand from another sprayer from a different company that lasted a few years till it finaaly broke but the sprayer still worked so I put on this sprayer. So the other spray wand from a different company lasted years and now is still working on this sprayer,yet the one the solo came woith broke in a couplke of weeks. Unreal ! Keep in mind too that the Solo sprayer is not cheap either. The fact that Solo puts the most cheapest parts possible in building this sprayer yet charges and arm and a leg for it is sickening.

If the rest of the sprayer( most noteably the pump) have these same cheap products that the wand and trigger have than they will no doubt break as well.

I would avoid this product as it will break if used even a few times it is only a question of when."
